"On what basis should the court grant or deny the Chapter 7 trustee's motion to exempt debtor's remainder interest in real property from abandonment under 11 U.S.C.S. § 554(c)?","For precisely these reasons, any exception will be rare. It may be justified when the following circumstances are present: (1) A reasonable possibility must exist that an asset valuable enough to pay substantial dividends to the creditors may be recovered in the future. A potential recovery of minimal value to the creditors would not be sufficient reason to except a claim from abandonment. (2) The event that will trigger the reopening of the case for distribution of that asset must be well-defined. It should not require any further action by any representative of the estate, for if action is required, then the Chapter 7 Trustee should not be discharged until the necessary steps are completed. (3) The events that may result in payment to the estate must not be likely to occur soon, for if the asset was expected to be liquidated within say, a year, the case should probably be kept open until then."
"Did Chapter 13 debtor improperly claim an older vehicle expense as part of his projected disposable income where there was non-compliance with the IRS standards?","Section 1325(b)(1) provides that upon objection by the trustee or the holder of an allowed, unsecured claim, the plan may not be confirmed unless the debtor pays all unsecured claims in full or the plan proposes to pay all the debtor's projected disposable income for the applicable commitment period to unsecured creditors. Because each of the Debtors is above the applicable median income for a family of similar size in the state of Missouri, their disposable income is calculated in accordance with § 1325(b)(3) which incorporates the provisions of § 707(b)(2). In turn, that paragraph incorporates the standards promulgated by the IRS for assessing the ability of delinquent taxpayers to pay taxes owed to the government. The Local Standards component of the IRS standards includes ownership as well as operating expense deductions for debtors. The allowances for operating expenses are contained in tables which yield the appropriate number for the deduction based on the number of vehicles owned by the debtor and the region in which the debtor lives. In addition to these standards, the IRS has published a manual which contains guidance for its agents in interpreting and applying the standards, the relevant portion of which is quoted above."
"Can a vendor demand payment before performing post-petition?","The pre-plan post-petition payment is voidable by the debtor-in-possession. “[T]he trustee may avoid a transfer of property of the estate that occurs after the commencement of the case and that is not authorized under this title or by the court.” 11 U.S.C. § 549(a). The payment is not authorized by the Code, nor is it authorized by this Court. If the trustee seeks to avoid this transfer, H.D. Smith may be liable on the transfer. See 11 U.S.C. § 550. The avoidance powers of the trustee are limited by § 546. H.D. Smith may have been entitled to reclamation of such goods sold to the Debtor within 45 days of commencement of the case. 11 U.S.C. § 546(c). “If the seller of goods fails to provide notice ..., the seller still may assert the rights contained in section 503(b)(9).” Id. H.D. Smith's possible reliance on the belief that it would receive its entire pre-petition debt as a critical vendor could have led it not to have filed for reclamation of those goods. Since H.D. Smith is not a critical vendor, it will be allowed the opportunity to amend its claim as an administrative expense to the extent of “the value of any goods received by the debtor within 20 days before the date of commencement of a case under this title in which the goods have been sold to the debtor in the ordinary course of such debtor's business.” 11 U.S.C. § 503(b)(9). This amended claim will be subject to the objection of parties in interest."
"Is a vendor entitled to pre-payment before performing an executory contract post-petition?","Clearly, Just For Feet cannot survive unless it has name brand sneakers and athletic apparel to sell in its stores. The Debtors need a continuous supply of inventory from athletic footwear and apparel vendors such as Nike, New Balance, Fila, Reebok, Adidas, Asics, K–Swiss and Converse. Rockey testified that without new merchandise from these vendors, Just For Feet will not survive. Therefore, the court finds that payment of the pre-petition claims of certain trade vendors—the athletic footwear and apparel vendors—is essential to the survival of the debtor during the chapter 11 reorganization. With regard to other trade vendors that the motion may contemplate paying, the Debtors have not shown that payment of the pre-petition claims of other vendors is critical to Just For Feet's survival in reorganization. The court invites the Debtors to renew the motion and present additional evidence with respect to other trade vendors, but absent such a showing, the court will not grant the Debtors' motion with respect to these other vendors. The court notes that the expedited nature of these proceedings may have limited the evidentiary showing on this motion. With Thanksgiving less than two weeks away, the Debtors need to resolve this issue quickly to replenish the inventory in their stores for the upcoming holiday shopping season. With this context in mind, and in light of the evidence presented, the court grants the Debtors' motion to pay the pre-petition claims of trade vendors only with respect to athletic footwear and apparel vendors. The Debtors are authorized and directed to pay the pre-petition claims of athletic footwear and apparel vendors as they become due, in exchange for the vendors' written agreement to extend credit to the Debtors on similar or better terms than the Debtors have enjoyed in the past. The court retains exclusive jurisdiction over any disputes arising out of these written agreements with athletic footwear and apparel vendors. The court will enter an order in accordance with this opinion."
"What is the standard for moving for relief from stay to terminate a contract?","In pertinent part, § 362(d)(1) of the bankruptcy code provides that “... the court shall grant relief from the stay ... -(1) for cause ...” 11 U.S.C. § 362(d)(1). Although the debtor has the burden of proof on the issue of cause, see § 362(g), that obligation is predicated on Colonial's duty to make a cognizable “initial showing”: Neither the statute nor the legislative history defines the term ‘for cause’ ... The burden is on the moving party to make an initial showing of ‘cause’ for relief from the stay. Only if the movant makes such a showing does any burden shift to the debtor; absent a showing of cause, the court should simply deny relief from the stay. In re Mazzeo, 167 F.3d 139, 142 (2d Cir.1999) (internal citations omitted)."
"Under what circumstances will the court set a deadline to assume or reject of a contract under Section 365(d)?","The State contends that it would be deprived of protections under § 365(d)(2) if Debtor's motion to assume and assign its lease is granted. Section 365(d)(2) provides: In a case under chapter 9, 11, 12, or 13 of this title, the trustee may assume or reject an executory contract or unexpired lease of residential real property or of personal property of the debtor at any time before the confirmation of a plan but the court, on request of any party to such contract or lease, may order the trustee to determine within a specified period of time whether to assume or reject such contract or lease. 11 U.S.C. § 365(d)(2) (emphasis added)."
"What is an interest in property entitled to protection under 11 usc 363(e)?","In a hearing regarding a § 363(f) free-and-clear sale, § 363(p) provides that “the entity asserting an interest in property has the burden of proof on the issue of the validity, priority, or extent of such interest.” 11 U.S.C. § 363(p)(2). To satisfy this burden, the party asserting the interest must prove two things: “First, as a preliminary matter, the party must prove that it holds a perfected security interest in post-petition revenues to which its liens still rightly attach. Second, a party must prove the amount of money to which its liens attach.” Chequers Inv. Assocs. v. Hotel Sierra Vista Ltd. P'ship (In re Hotel Sierra Vista Ltd. P'ship), 112 F.3d 429, 434 (9th Cir.1997) (citations omitted). Accordingly, it is BOH's burden to prove the value of its interest."
"Is the undue hardship standard under section 523(a)(8) the same for publicly and privately funded student loans?","A. First Prong of Brunner Test: Present Inability to Pay No one quibbles with the assertion that with only $31.00 each month in disposable income, Dr. Warner could not possibly pay the $1,700.00 monthly payment necessary to service his private student loan debt and maintain a “minimal” standard of living. By his credible testimony, corroborated by his budget (Exh. 2) which the court admitted without objection, Dr. Warner lives a “frugal” existence, devoid of vacations and retirement savings. He drives a high mileage vehicle of modest make. According to his budget, it appears that he is unable to save towards a down payment for a replacement if, or more likely when, the vehicle ceases functioning. Because the first prong of the Brunner test is concerned only with a debtor's present inability to pay while maintaining a modest or “minimal” standard of living, and because Dr. Warner's present income is barely enough to cover his living expenses in Chicago as matters presently stand, the court finds by a preponderance of the evidence that Dr. Warner has met his burden on this element of the Brunner test."
"Is a bankruptcy trustee estopped from taking positions contrary to those taken by the debtor prior to the appointment of the trustee?","The court will first address Knight's and Bridge's judicial estoppel argument. A party “who assumes one position in its pleadings is estopped from asserting a contrary position in a subsequent proceeding if: (1) the position of the party to be estopped is clearly inconsistent with its previous one; (2) the party convinced the court in the previous proceeding to accept its position; and (3) the party asserted the prior position intentionally rather than inadvertently.” In re Miller, 347 B.R. 48, 54 (Bankr.S.D.Tex.2006). Applying these elements to the present case, the contents of the pleadings judicially noticed from AIPC's bankruptcy case cannot estop the Trustee from asserting the alter ego doctrine. In Miller, the court addressed whether the debtor's failure to disclose a cause of action in his schedules estopped the trustee from pursuing those claims. The court concluded that judicial estoppel did not apply to the trustee because the trustee never took a “contrary position”: [J]udicial estoppel might apply to Debtor. But the party seeking to reopen this bankruptcy case is the Trustee, and the Trustee did not make the statement about which Merck complains. The Trustee did not file the schedules. The Trustee is not judicially estopped from reopening this case by a “contrary position” by the Debtor. In short, the Court cannot see any “contrary position” that the Trustee may have taken. 347 B.R. at 54. The same reasoning applies to the present case. Given that the Trust was not created and the Trustee was not appointed until confirmation, the Trustee cannot be charged with any of the positions taken in the pleadings filed by the Debtor prior to confirmation. See In re Broussard, 351 B.R. 383, 387–88 (Bankr.W.D.La.2006); In re Knippers, No. 00–12491, 2004 WL 3244581 at *5–6 (Bankr.M.D.La. Sept.29, 2004). To the extent that Bridge and Knight seek to “impute” the representations in pre-confirmation filings to the Trustee, nothing in the case law on judicial estoppel supports this broad application of the doctrine. See, e.g., In re Quarles, No. 06–CV–0137–CVE–SAJ, 2007 WL 171913 at *6–7 (N.D.Okla. Jan.18, 2007) (affirming bankruptcy court's ruling that knowledge and conduct of debtor could not be imputed to the trustee for purposes of applying judicial estoppel). Nor would the court be inclined to apply the doctrine in such a way that the pre-appointment conduct of the debtor could be used to unduly limit the ability of an appointed bankruptcy trustee to administer the estate."
"Can a bankruptcy trustee use a rule 60 motion to attack a decision made prior to her appointment?","“[R]elief under Rule 60(b) is ‘circumscribed by public policy favoring finality of judgments and termination of litigation.’ ” Blue Diamond Coal Co., 249 F.3d at 524 (quoting Waifersong Ltd. v. Classic Music Vending, 976 F.2d 290, 292 (6th Cir.1992)). “This is especially true in an application of subsection (6) of Rule 60(b), which applies ‘only in exceptional or extraordinary circumstances which are not addressed by the first five numbered clauses of the Rule.’ ” Id. (quoting Olle v. Henry & Wright Corp., 910 F.2d 357, 365 (6th Cir.1990)); see also Stokes v. Williams, 475 F.3d 732, 735 (6th Cir.2007) (same); In re Abdur'Rahman, 392 F.3d 174, 183 (6th Cir.2004) (en banc) (same), vacated on other grounds, 545 U.S. 1151, 125 S.Ct. 2991, 162 L.Ed.2d 909 (2005); Johnson v. Unknown Dellatifa, 357 F.3d 539, 543 (6th Cir.) (same), cert. denied, 543 U.S. 837, 125 S.Ct. 157, 160 L.Ed.2d 59 (2004); United States v. Pauley, 321 F.3d 578, 581–82 (6th Cir.) (same), cert. denied, 540 U.S. 877, 124 S.Ct. 201, 157 L.Ed.2d 140 (2003); McCurry ex rel. Turner v. Adventist Health System/Sunbelt, Inc., 298 F.3d 586, 591 (6th Cir.2002) (same). “Courts ... must apply subsection (b)(6) only as a means to achieve substantial justice when something more than one of the grounds contained in Rule 60(b)'s first five clauses is present.” Olle, 910 F.2d at 365 (internal quotation marks omitted). “The ‘something more’ ... must include unusual and extreme situations where principles of equity mandate relief.” Id. “There are few cases elaborating on the ‘something more’ that is required. This may be explained ... by the fact that clauses 1–5 of the Rule cover almost every conceivable ground for relief.” Pruzinsky v. Gianetti (In re Walter), 282 F.3d 434, 440 (6th Cir.) (internal quotation marks omitted), cert. denied, 537 U.S. 885, 123 S.Ct. 118, 154 L.Ed.2d 144 (2002)."
"When a fraudulent transfer claim is based on the transfer of stock how does the court determine the location of the transfer?","Defendant only challenges ASARCO's fraudulent transfer claim under Rule 12(b)(6) as a standing challenge, arguing as a matter of law that ASARCO cannot pierce the corporate veil of SPH, which actually owned the stock. The parties both agree that Delaware law should govern whether ASARCO can pierce the corporate veil in order to assert its standing. (Transcript of Mot. Hr'g. at 6:17–18; 33:1–2, July 13, 2007); (see Compendium of Additional Cases Supporting ASARCO and SPH's Resp. to AMC's Mot. To Dismiss the First Am. Compl. Vols. 1, 2; AMC's Memo. In Resp. to Supp. Materials; ASARCO and SPH's Reply to AMC's Memorandum Dated August 9, 2007.) The issue of whether ASARCO is the proper party to assert these claims involves the intersection of two legal issues that the Court must decide: (1) the substantive fraudulent transfer claim and (2) the veil piercing claim. Texas choice-of-law rules are distinct and separate regarding how to determine the appropriate substantive law to determine these two issues. This Court first addresses which substantive law should govern the fraudulent transfer claim as a whole and then examines which substantive law governs the veil piercing issue. 1. Fraudulent Transfer Choice-of-law Rules Defendant contests ASARCO's standing to assert a fraudulent transfer  claim. A claim for fraudulent transfer arises in tort. In re Tex. Am. Express, Inc., 190 S.W.3d 720, 725 (Tex.App.-Dallas 2005, no pet.) (citing Tex. Bus & Com.Code Ann. § 24.005 (Vernon 2002)); Blackthorne v. Bellush, 61 S.W.3d 439, 443–444 (Tex.App.-San Antonio 2001, no pet.); Warfield, 2007 WL 1112591, at *7 (resolving the issue for purposes of Texas choice-of-law rules). Texas choice-of-law rules for causes of action in tort apply section 145 of the Restatement (Second) Conflict of Laws, also described as the “most significant relationship test.” Duncan v. Cessna Aircraft Co., 665 S.W.2d 414, 420–21 (Tex.1984); Vasquez v. Bridgestone/Firestone, Inc., 325 F.3d 665, 674 (5th Cir.2003). According to section 145, the local law of the state which has the “most significant relationship to the occurrence and the parties” will govern the claim. Duncan, 665 S.W.2d at 421 (adopting Restatement (Second) Conflict of Laws § 145(1) (1971)). In applying the Restatement's “most significant relationship test”, this Court considers the following factors: (1) the place where the injury occurred; (2) the place where the conduct causing the injury occurred; (3) the domicile, residence, nationality, place of incorporation, and place of business of the parties; and (4) the place where the relationship between the parties is centered. Enigma Holdings, Inc. v. Gemplus Int'l S.A., No. 3:05–cv–1168–B, 2006 WL 2859369, at *7 (N.D.Tex. Oct.6, 2006); Warfield, 2007 WL 1112591, at *7; Restatement (Second) Conflict of Laws § 145 (1971). When weighing these four factors, it is not the number of contacts, but the qualitative nature of those particular contacts that determines which state has the most significant relationship to the occurrence and the parties. Duncan, 665 S.W.2d at 421; Ford Motor Co. v. Aguiniga, 9 S.W.3d 252, 260 (Tex.App.-San Antonio 1999, pet. denied)."
"Under what conditions can a creditor object to the trustee abandoning property?","Although the traditional constitutional requirements represent the mandatory minimum requirements for a party to have standing, Congress can “modify or even abrogate prudential standing requirements, thus extending standing to the full extent permitted by Article III.” St. Paul Fire & Marine Ins. Co., 579 F.3d at 539 (quoting another source). In Rule 6007 of the Federal Rules of Bankruptcy Procedure (“Rule 6007”), Congress has extended standing to the full extent permitted by Article III by allowing any “party-in-interest” to object to a proposed abandonment of property. See In re C–Power Prods., Inc., 230 B.R. 800, 804 (Bankr.N.D.Tex.1998). Therefore, in lieu of prudential “bankruptcy standing” requirements, the Debtor must satisfy the statutory “party-in-interest” requirement. The term “party-in-interest” appears in many different sections of the Bankruptcy Code but is not defined in § 101. The legislative history suggests the term intentionally was omitted from the list of definitions in § 101 to allow some flexibility in its use. See In re N. Am. Oil & Gas, Inc., 130 B.R. 473, 479 (Bankr.W.D.Tex.1990), abrogated on other grounds by Pritchard v. U.S. Trustee (In re England), 153 F.3d 232 (5th Cir.1998). Specifically, the Fifth Circuit Court of Appeals has broadly interpreted the term to include any creditor of the debtor “as well as any other person with a sufficient stake in [the] outcome of a [bankruptcy] proceeding so as to require representation.” Int'l Transactions, Ltd. v. Embotelladora Agral Regiomontana, S.A. de C.V., 347 F.3d 589, 595 (5th Cir.2003); see also Johnson v. Deutsche Bank Nat'l Trust Co., No. 3:12–CV–3542–L, 2013 WL 3810715, at *6 (N.D.Tex.2013); In re Presto, 376 B.R. 554, 564 (Bankr.S.D.Tex.2007). The outcome of the current proceeding before the Court (whether the Trustee may abandon the Subject Property) hinges on whether the Trustee has a duty to ensure that the Subject Property owned by the Debtor is remediated. If the Trustee were not allowed to abandon the Subject Property because of environmental concerns, the Trustee may then have additional duties in relation to the Debtor's Subject Property. In addition, if the abandonment were not approved, the proposed settlements of the Related Proceedings would be withdrawn, and the proceedings seeking the remediation of the Subject Property would continue. For these reasons, the Court finds that the Debtor has a sufficient stake in the outcome of this proceeding, and, thus, she is a “party-in-interest” who has standing under Rule 6007. Although case law addressing analogous facts is scant, the Court's determination on the standing issue is in line with the analysis provided by a prominent bankruptcy treatise on the subject. See 10 Collier On Bankruptcy ¶ 6007.04 n.1 (16th ed. 2015) (“[O]wners of property affected by the abandonment should have standing to bring ... environmental issues to the court's attention”). Having determined that the Debtor has standing to object to the Notice of Abandonment, the Court will now turn to the merits of the Notice of Abandonment and the Objection to Abandonment."
"Can a defendant assert that he was a mere conduit as an affirmative defense in a preference action?","The parties spill a great deal of ink debating whether the Participants are initial or subsequent transferees, but the issue is immaterial on this motion. For the Participants to be liable to Sterling, Sterling must be liable to the estate, and for that to occur, I must conclude that all of the elements of a preferential transfer are present and the affirmative defenses fail, including the defense that Sterling was a mere conduit. In other words, unless I find that Sterling was an initial transferee, the third party claims become moot. (See Answer ¶¶ 54, 61)(pleading Sterling's hypothetical liability to the plaintiff as an element of its indemnity claims.) Accordingly, I must assume that Sterling is liable as an initial transferee in determining the sufficiency of the third party claims."
"Does a creditors claim decrease if they are paid post-petition?","While a majority trend is developing, there remains a split among the courts as to the appropriate allocation of postpetition payments to an undersecured creditor with a secured interest in both real property and postpetition revenues. As Judge Saris described in Beal Bank, S.S.B. v. Waters Edge Limited Partnership: The Maginot line is clearly drawn. The “subtraction” cases hold that post-petition rent payments to the undersecured creditor should be subtracted from the secured portion of the creditor's claim as measured by the value of the real estate. Conversely, the “addition” cases hold that the amount of post-petition rents not reinvested into real estate should be added to the size of the creditor's secured claim, and that payment of those rents decreases the total amount of the creditor's claim but not the secured portion of its claim as measured by the value of the real estate. 248 B.R. 668, 685 (D.Mass.2000). Judge Saris ultimately adopted the “addition” approach, id. at 686, and this Court agrees with that conclusion."
"Does section 546(e) insulate private LBO's from avoidance if the sale proceeds are paid through a bank","Given the plain language of the statute, the circuit courts' agreement that it should be construed broadly, and the Second Circuit's decision in Enron, the Court determines that the payments made in exchange for the Silvas' stock were settlement payments and are protected from avoidance by Section 546(e)."
"Can the court bar third party opt-in plaintiffs in a FLSA class action from pursuing their claims for failure to make proper disclosures in their bankruptcy cases?","In this case, the Plaintiffs must have had knowledge of their FLSA claims because they signed the opt-in forms to become Plaintiffs in this case. (Doc. 283, Exhibits 6, 7, 8, 10, 12). Furthermore, the Plaintiffs did have motive to conceal their participation in this lawsuit; an asset—even a contingent asset—could be used to satisfy the debtor's obligations to creditors under the bankruptcy discharge. By failing to report their participation in the lawsuit, Plaintiffs had the opportunity to keep any funds they received as part of the lawsuit for themselves. Intent can also be inferred by the facts that two of the five had filed for bankruptcy before and all five were represented by lawyers in their bankruptcy cases, indicating that the failure to disclose was not a simple oversight by an inexperienced, pro se plaintiff."
"Should a breakup fee claimed by debtor-in-possession lender initially denied by the Chapter 11 bankruptcy court be subsequently allowed as an administrative expense claim?","It could be argued that by holding its offer to provide post-petition lending open until the Court entered a final order approving the post-petition loan facility with U.S. Bank, Sunstone provided consideration to the DIP. That may be so, but that in itself is not the “direct and substantial” benefit to the estate that would transform a pre-petition contingent claim to an administrative expense claim. There is no evidence that providing an alternate, if costly, loan facility should the Court not enter a final order approving the Bank financing provided more than an incidental benefit to the estate. The Bank indicated a willingness to make changes post-petition in order to allow entry of a final order, as evidenced by the changes it made in negotiations with the Unsecured Creditors' Committee. Any benefit provided by Sunstone, if any, was too indirect and intangible to qualify for priority treatment."
"Does a foreclosure judgment create a judicial lien where the bankruptcy court is collaterally estopped from deciding whether that lien can be avoided?","Webster does not dispute that the Deficiency Liens are “judicial liens”, or that the Debtors' $30,001.00 exemption claim in the Liened Property was “an exemption to which the[y] ... would have been entitled”, within the meaning of Section 522(f). Nonetheless, Webster insists that because the Deficiency Liens had their origin in a deficiency judgment arising within a mortgage foreclosure action, they are immunized from avoidance by Section 522(f)(2)(C). Accordingly, whether the Deficiency Liens are tantamount to a “judgment arising out of a mortgage foreclosure” within the meaning of Section 522(f)(2)(C), and thereby qualify for exclusion from the universe of avoidable judicial liens, is the dispositive issue in this contested matter (hereafter, the “Exclusion Issue”)."
"Can the court properly avoid a lien against debtor's farm property to the extent that it claimed a security interest in acres not included in the original lien?","Here, the Corrected Mortgage was an altered copy of the 2006 Mortgage. The Corrected Mortgage was not signed by the parties, and accordingly the Corrected Mortgage did not contain notarized signatures. The signatures on the Corrected Mortgage were obtained in 2006, not in 2009 when the Corrected Mortgage was filed. The Corrected Mortgage may not be “considered of record,” even though it was entered by the clerk. The New Mexico recording act therefore precludes a finding that recording the Corrected Mortgage gave constructive notice of AGNM's interest in the Additional 220 Acre parcel as required to remove the mortgage lien from the strong-arm powers of § 544(a)(3). New Mexico case law confirms that an unacknowledged writing affecting title to real property, even though recorded, does not provide constructive notice. The rule has been applied to a deed which was altered after its acknowledgment, an executory contract for the sale of real property, and materialmen's liens. An unacknowledged chattel mortgage also provides no constructive notice of its contents."
"Should trustee's motion to revoke discharge be granted where trustee learned of debtor's fraud after the time period in Fed. R. Bankr. P. 4004 (a) to object had passed but before discharge was granted?","In this case, the discharge was entered on June 11, 2010. However, the deadline for the Trustee or creditors to object to discharge ran on June 1, 2010. As of June 1, 2010, the Trustee had yet to learn of the existence of Richard Meabon's interest in a trust. It is unclear when exactly the Trustee learned of the trust, but both parties agree that it was after June 1, 2010 and likely before June 11, 2010. Since the Trustee had no knowledge of the trust prior to the discharge objection bar date, his action is not precluded."
"Is an equity release substantial contribution for purposes of a third party release?","Although claims for actual fraudulent transfers and constructive fraudulent transfers both derive from  548 of the Bankruptcy Code, some courts apply a different pleading standard to the two types of claims. Some courts have found that allegations of an actual fraudulent transfer must satisfy the heightened pleading standard of Rule 9(b); whereas, allegations of a constructive fraudulent transfer need only satisfy the notice pleading standard of Rule 8(a). See, e.g., Geltzer v. Barish (In re Geltzer), 502 B.R. 760, 766 (Bankr.S.D.N.Y.2013); In re Petters Co., Inc., 495 B.R. 887, 91617 (Bankr.D.Minn.2013); AstroPower Liquidating Trust v. Xantrex Tech., Inc. (In re AstroPower Liquidating Trust), 335 B.R. 309, 333 (Bankr.D.Del.2005). This distinction has been made by these courts because an actual fraudulent transfer claim under  548(a)(1)(A) is based on the actual intent to defraud creditors; in contrast to a constructive fraudulent transfer claim under  548(a)(1)(B) which is based on the debtor's financial condition and the sufficiency of the consideration (not actual fraud). See Petters, 495 B.R. at 917; Geltzer, 502 B.R. at 766. The Fifth Circuit, however, has not definitively answered the question regarding which pleading standard to apply to fraudulent transfer claims. See Janvey v. Alguire, 647 F.3d 585, 599 (5th Cir.2011) (declining to address the issue); see also Paradigm Air Carriers, Inc. v. Texas Rangers Baseball Partners (In re Texas Rangers Baseball Partners), 498 B.R. 679, 71112 (Bankr.N.D.Tex.2013) (declining to decide the issue, but finding that Rule 9(b) standard was met in any event). Out of an abundance of caution, this Court will apply the Rule 9(b) pleading standard (requiring particularity) to Plaintiff Trust's actual fraudulent transfer claims, and will apply the Rule 8(a) (notice standard) to Plaintiff Trust's constructive fraudulent transfer claims."
"Is a stalking horse bidder entitled to protections if it has unclean hands?","Plaintiff claims that Defendant failed to conduct proper email searches, as evidenced by emails in Plaintiff's possession that were not uncovered in Defendant's search. Dkt. 45, at 13. Plaintiff asserts that Defendant should demonstrate that it has done a diligent search and that Defendant should conduct additional searches using terms requested by Plaintiff. Plaintiff requests that these new searches be conducted without including Plaintiff's first or last name, and that they should be conducted on the email accounts of each witness.  Defendant claims that it has already reviewed 21,000 emails from 17 custodians, at a cost of $48,074; that the emails Plaintiff claims Defendant should have uncovered were from 2012 and likely deleted by the account holders due to passage of time; that it has produced all formal complaints similar to Plaintiff's that occurred at the same store during the relevant time period; and that it conducted searches, file reviews, and interviews to uncover similar informal complaints. Dkt. 60, at 18. Defendant asserts that a search using the 88 new search terms - which include annoy*, bull, click*, dad, date*, hand, rack, rod, box - in conjunction with removing Plaintiff's name from the search would result in hundreds of thousands of irrelevant emails. Plaintiff's request for email searches is overly broad and not proportional to the case. Plaintiff refers to a multi-plaintiff case to support her assertion that Defendant should conduct searches without using Plaintiff's name. Dkt. 45, at 15. Searching without the use of Plaintiff's name would not be proportional in this single-plaintiff case. While the additional search terms could possibly yield some relevant results, Plaintiff has not provided specifics about what Plaintiff reasonably expects such a search to show, and Plaintiff has not shown that this information could not be found through other means. For example, Plaintiff has not shown that she would be unable to uncover the same information by asking additional questions of witnesses already scheduled to be deposed. As to this discovery issue, Plaintiff's motion should be denied."
"Can a creditor be sanctioned by the bankruptcy court for intentional infliction of emotional distress damages caused by violation of discharge injunction?","Emotional distress constitutes actual damages. In re Nibbelink, 403 B.R. 113, 120–21 (Bankr.M.D.Fla.2009). Emotional distress is expected to occur where the conduct is egregious or extreme. Id. at 120. Significant emotional distress is readily apparent where the conduct is egregious and corroborating medical evidence is not required. Dawson v. Washington Mut. Bank, F.A. (In re Dawson), 390 F.3d 1139, 1150 (9th Cir.2004). Entitlement to emotional distress damages exists “even in the absence of an egregious violation, if the individual in fact suffered significant emotional harm and the circumstances surrounding the violation make it obvious that a reasonable person would suffer significant emotional harm.” Id. at 1151. The Debtor's emotional distress is readily apparent due to Aurora's intentional, egregious, and extreme conduct. He is not required to present corroborating medical evidence. In re Nibbelink, 403 B.R. at 120; In re Dawson, 390 F.3d at 1150–51. The Debtor is entitled to actual damages for significant emotional distress, aggravation, and inconvenience in the amount of $100.00 per telephone call, for a total award of $4,400.00 for actual damages for emotional distress."
"Can debtor's discharge be denied pursuant to 11 U.S.C.S. § 727(a)(4)(A) where debtor submitted false oaths on the means test with fraudulent intent?","The Bankruptcy Court concluded that Rossi established that the debtors intentionally made a false oath by a preponderance of the evidence and that the debtors failed to provide credible justifications for their erroneous and misleading statements in the Schedules and Amended Means Test. Sept. 10 Mem. & Order, at 16. As set forth below, the Bankruptcy Court did not err in finding that the debtors made the inaccurate statements and omissions with the intent to deceive, or a reckless indifference to the truth. As it regards a question of fact, this determination is reviewed for clear error, with deference given to the Bankruptcy Court's opportunity to judge the credibility of the debtors and any other witnesses. See U.S. Lines, Inc. v. Am. Steamship Owners Mut. Prot. & Indem. Ass'n, Inc. (In re U.S. Lines, Inc.), 197 F.3d 631, 640–41 (2d Cir.1999). This Court concludes that there was sufficient evidence in the record to support the reasoned conclusion by the Bankruptcy Court."
"Is the successor personal representative for debtor's deceased mother's estate entitled to relief from stay under 11 U.S.C.S. § 362 to file state court actions against the debtor?","The term “cause” is not defined by the Bankruptcy Code. Courts are directed to make this determination on a case by case basis. In re Benalcazar, 283 B.R. 514, 535–536 (Bankr.N.D.Ill.2002). The Seventh Circuit has adopted a three-part balancing test to determine whether cause exists to lift the stay: 1) whether any great prejudice to either the bankrupt estate or the debtor will result from continuation of the civil suit; 2) whether the hardship to the [non-bankruptcy party] by maintenance of the stay considerably outweighs the hardship of the debtor and 3) whether the creditor has a probability of prevailing on the merits. In re Fernstrom, 938 F.2d 731, 735 (7th Cir.1991)."
"Is the creditor landlord entitled to an administrative expense claim for post-petition, pre-rejection rent on nonresidential real property?","We agree with the majority of courts which conclude that Section 365(d)(3) provides administrative expense status to post-petition, pre-rejection claims under leases of non-residential real property. Section 503(b)(1) of the Bankruptcy Code provides for the allowance of administrative expenses including the actual necessary costs and expenses of preserving the estate and certain taxes and related penalties and fines. 11 U.S.C. § 503(b)(1). In order to obtain administrative expense status under Section 503(b)(1), a claimant must demonstrate that its claim was an actual and necessary cost or expense of preserving the bankruptcy estate. This test generally requires proof of a benefit to the bankruptcy estate. Section 365(d)(3) excludes post-petition, pre-rejection obligations under leases of nonresidential real property from the cost-benefit analysis used to determine if an expense is an actual necessary cost or expense of preserving the debtor's bankruptcy estate and instead guarantees payment of post-petition, pre-rejection obligations regardless of any benefit to the debtor or its estate. In re At Home Corp., 392 F.3d at 1068–69. To hold that Section 365(d)(3) does not confer administrative expense status to post-petition, pre-rejection claims would defeat the spirit and letter of Section 365(d)(3): post-petition, pre-rejection claims must be paid when due."
